ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
747,Aldose reductase,AKR1B1,178487,J04795,P15121,ALDR_HUMAN,1ABN; 1ADS; 1AZ1; 1AZ2; 1EF3; 1EL3; 1IEI; 1MAR; 1PWL; 1PWM; 1T40; 1T41; 1US0; 1X96; 1X97; 1X98; 1XGD; 1Z3N; 1Z89; 1Z8A; 2ACQ; 2ACR; 2ACS; 2ACU; 2AGT; 2DUX; 2DUZ; 2DV0; 2F2K; 2FZ8; 2FZ9; 2FZB; 2FZD; 2HV5; 2HVN; 2HVO; 2I16; 2I17; 2IKG; 2IKH; 2IKI; 2IKJ; 2INE; 2INZ; 2IPW; 2IQ0; 2IQD; 2IS7; 2ISF; 2J8T; 2NVC; 2NVD; 2PD5; 2PD9; 2PDB; 2PDC; 2PDF; 2PDG; 2PDH; 2PDI; 2PDJ; 2PDK; 2PDL; 2PDM; 2PDN; 2PDP; 2PDQ; 2PDU; 2PDW; 2PDX; 2PDY; 2PEV; 2PF8; 2PFH; 2PZN; 2QXW; 2R24; 3BCJ; 3DN5; 3G5E; 3GHR; 3GHS; 3GHT; 3GHU; 3LBO; 3LD5; 3LEN; 3LEP; 3LQG; 3LQL; 3LZ3; 3LZ5; 3M0I; 3M4H; 3M64; 3MB9; 3MC5; 3ONB; 3ONC; 3P2V; 3Q65; 3Q67; 3RX2; 3RX3; 3RX4; 3S3G; 3T42; 3U2C; 3V35; 3V36; 4GCA; 4GQ0; 4IGS; 4JIR; 4LAU; 4LAZ; 4LB3; 4LB4; 4LBR; 4LBS; 4NKC; 4PR4; 4PRR; 4PRT; 4PUU; 4PUW; 4Q7B; 4QBX; 4QR6; 4QX4; 4QXI; 4RPQ; 4XZH; 4XZI,,AKR1B1,HGNC:381,Humans,DB02383
749,Sodium-dependent serotonin transporter,SLC6A4,36433,X70697,P31645,SC6A4_HUMAN,"",,SLC6A4,HGNC:11050,Humans,DB00574; DB01105; DB01149; DB01191; DB01577; DB04821; DB04832; DB04836; DB09016; DB09225
756,D(2) dopamine receptor,DRD2,181432,M30625,P14416,DRD2_HUMAN,1I15; 5AER,,DRD2,HGNC:3023,Humans,DB00372; DB00409; DB00679; DB00875; DB01038; DB01186; DB01200; DB01239; DB06144; DB09194; DB09225
764,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,"",,GABRA6,HGNC:4080,Humans,DB00463
770,Mu-type opioid receptor,OPRM1,452073,L25119,P35372,OPRM_HUMAN,"",,OPRM1,HGNC:8156,Humans,DB00647; DB00904; DB01227; DB06230; DB11186
775,Heparin cofactor 2,SERPIND1,183910,M12849,P05546,HEP2_HUMAN,1JMJ; 1JMO,,SERPIND1,HGNC:4838,Humans,DB00407
780,"Malate dehydrogenase, mitochondrial",MDH2,2906146,AF047470,P40926,MDHM_HUMAN,2DFD,,MDH2,HGNC:6971,Humans,DB09092
781,Potassium voltage-gated channel subfamily A member 1,KCNA1,186663,L02750,Q09470,KCNA1_HUMAN,2AFL,,KCNA1,HGNC:6218,Humans,DB01028
792,Estrogen receptor beta,ESR2,2911152,AB006590,Q92731,ESR2_HUMAN,1L2J; 1NDE; 1QKM; 1U3Q; 1U3R; 1U3S; 1U9E; 1X76; 1X78; 1X7B; 1X7J; 1YY4; 1YYE; 1ZAF; 2FSZ; 2GIU; 2I0G; 2JJ3; 2NV7; 2QTU; 2YJD; 2YLY; 2Z4B; 3OLL; 3OLS; 3OMO; 3OMP; 3OMQ; 4J24; 4J26,,ESR2,HGNC:3468,Humans,DB00255; DB01108
794,Glucocorticoid receptor,NR3C1,31680,X03225,P04150,GCR_HUMAN,1M2Z; 1NHZ; 1P93; 3BQD; 3CLD; 3E7C; 3H52; 3K22; 3K23; 4CSJ; 4HN5; 4HN6; 4LSJ; 4MDD; 4P6W; 4P6X,,NR3C1,HGNC:7978,Humans,DB09091; DB09095
795,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,"",,GABRA1,HGNC:4075,Humans,DB00463; DB01028; DB01107
797,5-hydroxytryptamine receptor 1B,HTR1B,219679,D10995,P28222,5HT1B_HUMAN,2G1X; 4IAQ; 4IAR,,HTR1B,HGNC:5287,Humans,DB00904; DB01186; DB01200
814,Glutathione S-transferase P,GSTP1,31946,M24485,P09211,GSTP1_HUMAN,10GS; 11GS; 12GS; 13GS; 14GS; 16GS; 17GS; 18GS; 19GS; 1AQV; 1AQW; 1AQX; 1EOG; 1EOH; 1GSS; 1KBN; 1LBK; 1MD3; 1MD4; 1PGT; 1PX6; 1PX7; 1ZGN; 20GS; 22GS; 2A2R; 2A2S; 2GSS; 2J9H; 2PGT; 3CSH; 3CSI; 3CSJ; 3DD3; 3DGQ; 3GSS; 3GUS; 3HJM; 3HJO; 3HKR; 3IE3; 3KM6; 3KMN; 3KMO; 3N9J; 3PGT; 4GSS; 4PGT; 5GSS; 6GSS; 7GSS; 8GSS; 9GSS,,GSTP1,HGNC:4638,Humans,DB00197
826,"Glutamate receptor ionotropic, kainate 2",GRIK2,790532,U16126,Q13002,GRIK2_HUMAN,3QXM,,GRIK2,HGNC:4580,Humans,DB00463
829,Glutamate receptor 2,GRIA2,493134,L20814,P42262,GRIA2_HUMAN,2WJW; 2WJX; 2XHD; 3R7X; 3RN8; 3RNN; 3UA8,,GRIA2,HGNC:4572,Humans,DB00463
836,Hydroxycarboxylic acid receptor 3,HCAR3,219867,D10923,P49019,HCAR3_HUMAN,"",,GPR109B,HGNC:16824,Humans,DB08949
849,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4,755648,L35901,P43681,ACHA4_HUMAN,2GVT; 2LLY,,CHRNA4,HGNC:1958,Humans,DB00463
858,Insulin-like growth factor 1 receptor,IGF1R,804990,X04434,P08069,IGF1R_HUMAN,1IGR; 1JQH; 1K3A; 1M7N; 1P4O; 2OJ9; 2ZM3; 3D94; 3F5P; 3I81; 3LVP; 3LW0; 3NW5; 3NW6; 3NW7; 3O23; 3QQU; 4D2R; 4XSS,,IGF1R,HGNC:5465,Humans,DB09098
864,Voltage-dependent T-type calcium channel subunit alpha-1H,CACNA1H,14670397,AF051946,O95180,CAC1H_HUMAN,"",,CACNA1H,HGNC:1395,Humans,DB01244; DB01388
885,Protein S100-A13,S100A13,1694828,X99920,Q99584,S10AD_HUMAN,1YUR; 1YUS; 1YUT; 1YUU; 2EGD; 2H2K; 2K8M; 2KI4; 2KI6; 2KOT; 2L5X; 2LE9,,S100A13,HGNC:10490,Humans,DB01025
896,"Alkaline phosphatase, placental-like",ALPPL2,178428,J03252,P10696,PPBN_HUMAN,"",,ALPPL2,HGNC:441,Humans,DB00848
901,Low affinity immunoglobulin gamma Fc region receptor III-B,FCGR3B,31322,X16863,O75015,FCG3B_HUMAN,1E4J; 1E4K; 1FNL; 1T83; 1T89,,FCGR3B,HGNC:3620,Humans,DB00092; DB00111; DB06607
929,Complement decay-accelerating factor,CD55,181468,M31516,P08174,DAF_HUMAN,1H03; 1H04; 1H2P; 1H2Q; 1M11; 1NWV; 1OJV; 1OJW; 1OJY; 1OK1; 1OK2; 1OK3; 1OK9; 1UOT; 1UPN; 2C8I; 2QZD; 2QZF; 2QZH; 3IYP; 3J24,,CD55,HGNC:2665,Humans,DB00446
942,Low-density lipoprotein receptor-related protein 2,LRP2,1809240,U33837,P98164,LRP2_HUMAN,2M0P,,LRP2,HGNC:6694,Humans,DB00013
943,Vitamin K-dependent protein S,PROS1,190289,M15036,P07225,PROS_HUMAN,1Z6C,,PROS1,HGNC:9456,Humans,DB00055
945,5-hydroxytryptamine receptor 6,HTR6,1162924,L41147,P50406,5HT6R_HUMAN,"",,HTR6,HGNC:5301,Humans,DB04829; DB06144; DB09225
956,Nuclear receptor subfamily 1 group I member 2,NR1I2,3511138,AF061056,O75469,NR1I2_HUMAN,1ILG; 1ILH; 1M13; 1NRL; 1SKX; 2O9I; 2QNV; 3CTB; 3HVL; 3R8D; 4J5W; 4J5X; 4NY9; 4S0S; 4S0T; 4X1F; 4X1G; 4XAO; 4XHD; 5A86,,NR1I2,HGNC:7968,Humans,DB00255; DB00431; DB00532; DB04824; DB07931
958,Cyclic AMP-responsive element-binding protein 1,CREB1,240429,S72459,P16220,CREB1_HUMAN,2LXT,,CREB1,HGNC:2345,Humans,DB00131
969,Plasminogen activator inhibitor 2,SERPINB2,189545,J02685,P05120,PAI2_HUMAN,1BY7; 1JRR; 2ARQ; 2ARR,,SERPINB2,HGNC:8584,Humans,DB00013
994,Lactotransferrin,LTF,34416,X53961,P02788,TRFL_HUMAN,1B0L; 1BKA; 1CB6; 1DSN; 1EH3; 1FCK; 1H43; 1H44; 1H45; 1HSE; 1L5T; 1LCF; 1LCT; 1LFG; 1LFH; 1LFI; 1LGB; 1N76; 1SQY; 1U62; 1VFD; 1VFE; 1XV4; 1XV7; 1Z6V; 1Z6W; 2BJJ; 2DP4; 2GMC; 2GMD; 2HD4; 2PMS,,LTF,HGNC:6720,Humans,DB04743
996,Long-chain-fatty-acid--CoA ligase 4,ACSL4,3158351,AF030555,O60488,ACSL4_HUMAN,"",,ACSL4,HGNC:3571,Humans,DB00197
1004,Solute carrier organic anion transporter family member 1B1,SLCO1B1,5051630,AF060500,Q9Y6L6,SO1B1_HUMAN,"",,SLCO1B1,HGNC:10959,Humans,DB05521
1007,Peroxisome proliferator-activated receptor delta,PPARD,190230,L07592,Q03181,PPARD_HUMAN,1GWX; 1Y0S; 2AWH; 2B50; 2BAW; 2ENV; 2GWX; 2J14; 2Q5G; 2XYJ; 2XYW; 2XYX; 2ZNP; 2ZNQ; 3D5F; 3DY6; 3ET2; 3GWX; 3GZ9; 3OZ0; 3PEQ; 3SP9; 3TKM,,PPARD,HGNC:9235,Humans,DB00197
1012,Beta-3 adrenergic receptor,ADRB3,178896,M29932,P13945,ADRB3_HUMAN,2CDW,,ADRB3,HGNC:288,Humans,DB00866
1023,Transient receptor potential cation channel subfamily V member 1,TRPV1,8977866,AJ277028,Q8NER1,TRPV1_HUMAN,"",,TRPV1,HGNC:12716,Humans,DB01744
1024,"Troponin C, slow skeletal and cardiac muscles",TNNC1,37208,X07897,P63316,TNNC1_HUMAN,1AP4; 1IH0; 1J1D; 1J1E; 1LXF; 1MXL; 1OZS; 1SPY; 1WRK; 1WRL; 2JT0; 2JT3; 2JT8; 2JTZ; 2JXL; 2KDH; 2KFX; 2KGB; 2KRD; 2L1R; 2L98; 2MKP; 2MLE; 2MLF; 2MZP; 2N79; 3RV5; 3SD6; 3SWB; 4GJE; 4GJF; 4GJG,,TNNC1,HGNC:11943,Humans,DB01244
1028,G protein-activated inward rectifier potassium channel 1,KCNJ3,1055028,U39196,P48549,KCNJ3_HUMAN,"",,KCNJ3,HGNC:6264,Humans,DB08954
1030,G protein-activated inward rectifier potassium channel 2,KCNJ6,1052875,U24660,P48051,KCNJ6_HUMAN,"",,KCNJ6,HGNC:6267,Humans,DB08954
1032,Multidrug resistance protein 1,ABCB1,307180,M14758,P08183,MDR1_HUMAN,"",,ABCB1,HGNC:40,Humans,DB00778
1042,Solute carrier organic anion transporter family member 2B1,SLCO2B1,5006263,AB026256,O94956,SO2B1_HUMAN,"",,SLCO2B1,HGNC:10962,Humans,DB05521
1044,Trace amine-associated receptor 1,TAAR1,14600074,AF380185,Q96RJ0,TAAR1_HUMAN,"",,TAAR1,HGNC:17734,Humans,DB01577
1046,Elastin,ELN,182021,M17282,P15502,ELN_HUMAN,"",,ELN,HGNC:3327,Humans,DB00533
1065,Glycogen synthase kinase-3 beta,GSK3B,529237,L33801,P49841,GSK3B_HUMAN,1GNG; 1H8F; 1I09; 1J1B; 1J1C; 1O6K; 1O6L; 1O9U; 1PYX; 1Q3D; 1Q3W; 1Q41; 1Q4L; 1Q5K; 1R0E; 1UV5; 2JDO; 2JDR; 2JLD; 2O5K; 2OW3; 2UW9; 2X39; 2XH5; 3CQU; 3CQW; 3DU8; 3E87; 3E88; 3E8D; 3F7Z; 3F88; 3GB2; 3I4B; 3L1S; 3M1S; 3MV5; 3OW4; 3PUP; 3Q3B; 3QKK; 3SAY; 3SD0; 3ZDI; 3ZRK; 3ZRL; 3ZRM; 4ACC; 4ACD; 4ACG; 4ACH; 4AFJ; 4B7T; 4DIT; 4EKK; 4IQ6; 4J1R; 4J71; 4NM0; 4NM3; 4NM5; 4NM7; 4PTC; 4PTE; 4PTG,,GSK3B,HGNC:4617,Humans,DB12129
1075,Myeloperoxidase,MPO,189040,J02694,P05164,PERM_HUMAN,1CXP; 1D2V; 1D5L; 1D7W; 1DNU; 1DNW; 1MHL; 1MYP; 3F9P; 3ZS0; 3ZS1; 4C1M; 4DL1; 4EJX; 5FIW,,MPO,HGNC:7218,Humans,DB04821
1091,Kallikrein-1,KLK1,186653,M25629,P06870,KLK1_HUMAN,1SPJ,,KLK1,HGNC:6357,Humans,DB06692
1092,Protein-arginine deiminase type-4,PADI4,5913971,AB017919,Q9UM07,PADI4_HUMAN,1WD8; 1WD9; 1WDA; 2DEW; 2DEX; 2DEY; 2DW5; 3APM; 3APN; 3B1T; 3B1U; 4DKT; 4X8C; 4X8G,,PADI4,HGNC:18368,Humans,DB00759
1105,Major prion protein,PRNP,190468,M13899,P04156,PRIO_HUMAN,1E1G; 1E1J; 1E1P; 1E1S; 1E1U; 1E1W; 1FKC; 1FO7; 1H0L; 1HJM; 1HJN; 1I4M; 1OEH; 1OEI; 1QLX; 1QLZ; 1QM0; 1QM1; 1QM2; 1QM3; 2IV4; 2IV5; 2IV6; 2K1D; 2KUN; 2LBG; 2LEJ; 2LFT; 2LSB; 2LV1; 2M8T; 2OL9; 2W9E; 3HAF; 3HAK; 3HEQ; 3HER; 3HES; 3HJ5; 3HJX; 3MD4; 3MD5; 3NHC; 3NHD; 3NVF; 4DGI; 4E1H; 4E1I; 4KML; 4N9O,,PRNP,HGNC:9449,Humans,DB00759
1122,Transient receptor potential cation channel subfamily A member 1,TRPA1,3287188,Y10601,O75762,TRPA1_HUMAN,3J9P,,TRPA1,HGNC:497,Humans,DB01744; DB11148
1129,Platelet factor 4,PF4,189851,M25897,P02776,PLF4_HUMAN,1DN3; 1F9Q; 1F9R; 1F9S; 1PFM; 1PFN; 1RHP,,PF4,HGNC:8861,Humans,DB00055
1151,Thrombomodulin,THBD,736251,X05495,P07204,TRBM_HUMAN,1ADX; 1DQB; 1DX5; 1EGT; 1FGD; 1FGE; 1HLT; 1TMR; 1ZAQ; 2ADX; 3GIS,,THBD,HGNC:11784,Humans,DB00055
1161,Endothelial protein C receptor,PROCR,565268,L35545,Q9UNN8,EPCR_HUMAN,1L8J; 1LQV; 3JTC; 4V3D; 4V3E,,PROCR,HGNC:9452,Humans,DB00055
1164,Toll-like receptor 2,TLR2,3132528,AF051152,O60603,TLR2_HUMAN,1FYW; 1FYX; 1O77; 2Z7X; 2Z80,,TLR2,HGNC:11848,Humans,DB00045
1186,Transient receptor potential cation channel subfamily M member 8,TRPM8,20147036,AY090109,Q7Z2W7,TRPM8_HUMAN,"",,TRPM8,HGNC:17961,Humans,DB01744
1204,Equilibrative nucleoside transporter 1,SLC29A1,1845345,U81375,Q99808,S29A1_HUMAN,"",,SLC29A1,HGNC:11003,Humans,DB00197
1206,Protein S100-A12,S100A12,1545946,X97859,P80511,S10AC_HUMAN,1E8A; 1GQM; 1ODB; 2M9G; 2WC8; 2WCB; 2WCE; 2WCF,,S100A12,HGNC:10489,Humans,DB01025
1246,Camphor 5-monooxygenase,camC,151115,M12546,P00183,CPXA_PSEPU,1AKD; 1C8J; 1CP4; 1DZ4; 1DZ6; 1DZ8; 1DZ9; 1GEB; 1GEK; 1GEM; 1GJM; 1IWI; 1IWJ; 1IWK; 1J51; 1K2O; 1LWL; 1MPW; 1NOO; 1O76; 1P2Y; 1P7R; 1PHA; 1PHB; 1PHC; 1PHD; 1PHE; 1PHF; 1PHG; 1QMQ; 1RE9; 1RF9; 1T85; 1T86; 1T87; 1T88; 1UYU; 1YRC; 1YRD; 2A1M; 2A1N; 2A1O; 2CP4; 2CPP; 2FE6; 2FER; 2FEU; 2FRZ; 2GQX; 2GR6; 2H7Q; 2H7R; 2H7S; 2L8M; 2LQD; 2M56; 2QBL; 2QBM; 2QBN; 2QBO; 2Z97; 2ZAW; 2ZAX; 2ZUH; 2ZUI; 2ZUJ; 2ZWT; 2ZWU; 3CP4; 3CPP; 3FWF; 3FWG; 3FWI; 3FWJ; 3L61; 3L62; 3L63; 3OIA; 3OL5; 3P6M; 3P6N; 3P6O; 3P6P; 3P6Q; 3P6R; 3P6S; 3P6T; 3P6U; 3P6V; 3P6W; 3P6X; 3W9C; 3WRH; 3WRI; 3WRJ; 3WRK; 3WRL; 3WRM; 4CP4; 4CPP; 4EK1; 4G3R; 4JWS; 4JWU; 4JX1; 4KKY; 4L49; 4L4A; 4L4B; 4L4C; 4L4D; 4L4E; 4L4F; 4L4G; 5CP4; 5CPP; 6CP4; 6CPP; 7CPP; 8CPP,,,,Pseudomonas putida,DB01744
1287,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",PDE4D,347130,L20970,Q08499,PDE4D_HUMAN,1E9K; 1MKD; 1OYN; 1PTW; 1Q9M; 1TB7; 1TBB; 1XOM; 1XON; 1XOQ; 1XOR; 1Y2B; 1Y2C; 1Y2D; 1Y2E; 1Y2K; 1ZKN; 2FM0; 2FM5; 2PW3; 2QYN; 3G4G; 3G4I; 3G4K; 3G4L; 3G58; 3IAD; 3IAK; 3K4S; 3SL3; 3SL4; 3SL5; 3SL6; 3SL8; 3V9B; 4OGB; 4W1O; 4WCU,,PDE4D,HGNC:8783,Humans,DB00131
1343,Tryptophan--tRNA ligase,trpS,143784,M14742,P00953,SYW_GEOSE,1D2R; 1I6K; 1I6L; 1I6M; 1M83; 1MAU; 1MAW; 1MB2; 2OV4; 3FHJ; 3FI0; 5DK4,,,,Geobacillus stearothermophilus,DB00150
1473,Histidine triad nucleotide-binding protein 1,HINT1,862933,U27143,P49773,HINT1_HUMAN,1AV5; 1KPA; 1KPB; 1KPC; 1KPE; 1KPF; 3TW2; 4EQE; 4EQG; 4EQH,,HINT1,HGNC:4912,Humans,DB00131
1478,Genome polyprotein,,329771,M58335,P26663,POLG_HCVBK,1A1Q; 1BT7; 1C2P; 1CSJ; 1CU1; 1GX5; 1GX6; 1JXP; 1NHU; 1NHV; 1NS3; 1OS5; 1QUV; 2AWZ; 2AX0; 2AX1; 2BRK; 2BRL; 2DXS; 2GIQ; 2GIR; 2HAI; 2HWH; 2HWI; 2I1R; 2JC0; 2JC1; 2O5D; 2WCX; 2WHO; 2WRM; 2XWY; 2ZKU; 3BR9; 3BSA; 3BSC; 3CDE; 3CIZ; 3CJ0; 3CJ2; 3CJ3; 3CJ4; 3CJ5; 3CO9; 3CVK; 3CWJ; 3D28; 3D5M; 3E51; 3FQK; 3FRZ; 3G86; 3GYN; 3H2L; 3H59; 3H5S; 3H5U; 3H98; 3IGV; 3MF5; 3RVB; 3UA7; 3UDL; 3VQS; 4A92; 4B6E; 4B6F; 4B71; 4B73; 4B74; 4B75; 4B76; 4DGV; 4DGY; 4EO6; 4EO8; 4IH5; 4IH6; 4IH7; 4K8B; 4KAI; 4KB7; 4KBI; 4KE5; 4MIA; 4MIB; 4MK7; 4MK8; 4MK9; 4MKA; 4MKB; 4TN2; 8OHM,,,,Hepatitis C virus genotype 1b (isolate BK),DB11586
1544,Dr hemagglutinin structural subunit,draA,145801,M62834,P24093,DRAA_ECOLX,1USQ; 1UT1; 2JKJ; 2JKL; 2JKN; 2W5P,,,,Escherichia coli,DB00446
1653,Carbonic anhydrase 12,CA12,2984693,AF051882,O43570,CAH12_HUMAN,1JCZ; 1JD0; 4HT2; 4KP5; 4KP8; 4Q0L; 4QJ0; 4QJO; 4QJW; 4WW8,,CA12,HGNC:1371,Humans,DB00774
1656,Suppressor of tumorigenicity 14 protein,ST14,6647302,AF118224,Q9Y5Y6,ST14_HUMAN,1EAW; 1EAX; 2FMV; 2GV6; 2GV7; 3BN9; 3NCL; 3NPS; 3P8F; 3P8G; 3SO3; 4IS5; 4ISL; 4ISN; 4ISO; 4JYT; 4JZ1; 4JZI; 4O97; 4O9V,,ST14,HGNC:11344,Humans,DB00013
1739,Trypsin-1,PRSS1,521216,M22612,P07477,TRY1_HUMAN,1FXY; 1TRN; 2RA3; 4WWY; 4WXV,,PRSS1,HGNC:9475,Humans,DB06692
2083,Sodium channel protein type 4 subunit alpha,SCN4A,338213,M81758,P35499,SCN4A_HUMAN,"",,SCN4A,HGNC:10591,Humans,DB01195
2088,Estrogen-related receptor gamma,ESRRG,4092075,AF094518,P62508,ERR3_HUMAN,1KV6; 1TFC; 1VJB; 2E2R; 2EWP; 2GP7; 2GPO; 2GPP; 2GPU; 2GPV; 2P7A; 2P7G; 2P7Z; 2ZAS; 2ZBS; 2ZKC,,ESRRG,HGNC:3474,Humans,DB00197; DB00255
2089,Catechol O-methyltransferase,COMT,180920,M65212,P21964,COMT_HUMAN,3A7E; 3BWM; 3BWY; 4PYI; 4PYJ; 4PYK; 4XUC; 4XUD; 4XUE,,COMT,HGNC:2228,Humans,DB00323; DB04820
2093,Complement C1r subcomponent,C1R,29539,X04701,P00736,C1R_HUMAN,1APQ; 1GPZ; 1MD7; 1MD8; 2QY0,,C1R,HGNC:1246,Humans,DB00111
2094,Complement C1q subcomponent subunit A,C1QA,4894854,AF135157,P02745,C1QA_HUMAN,1PK6; 2JG8; 2JG9; 2WNU; 2WNV,,C1QA,HGNC:1241,Humans,DB00111
2095,Complement C1q subcomponent subunit B,C1QB,573114,X03084,P02746,C1QB_HUMAN,1PK6; 2JG8; 2JG9; 2WNU; 2WNV,,C1QB,HGNC:1242,Humans,DB00111
2096,Complement C1q subcomponent subunit C,C1QC,33150626,AF087892,P02747,C1QC_HUMAN,1PK6; 2JG8; 2JG9; 2WNU; 2WNV,,C1QC,HGNC:1245,Humans,DB00111
2097,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,31324,X52645,P08637,FCG3A_HUMAN,3AY4; 3SGJ; 3SGK; 3WN5; 5BW7,,FCGR3A,HGNC:3619,Humans,DB00092; DB00111; DB06607
2098,Low affinity immunoglobulin gamma Fc region receptor II-a,FCGR2A,182474,M31932,P12318,FCG2A_HUMAN,1FCG; 1H9V; 3D5O; 3RY4; 3RY5; 3RY6,,FCGR2A,HGNC:3616,Humans,DB00111; DB06607
2099,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,4099445,U87560,P31994,FCG2B_HUMAN,2FCB; 3WJJ,,FCGR2B,HGNC:3618,Humans,DB00111
2100,Low affinity immunoglobulin gamma Fc region receptor II-c,FCGR2C,32074,X17652,P31995,FCG2C_HUMAN,3WJL,,FCGR2C,HGNC:15626,Humans,DB00111
2112,Plasma serine protease inhibitor,SERPINA5,180550,J02639,P05154,IPSP_HUMAN,1LQ8; 1PAI; 2HI9; 2OL2; 2PAI; 3DY0,,SERPINA5,HGNC:8723,Humans,DB00013; DB00055
2113,Nidogen-1,NID1,189209,M30269,P14543,NID1_HUMAN,1NDX,,NID1,HGNC:7821,Humans,DB00013
2114,Bone marrow proteoglycan,PRG2,34476,Y00809,P13727,PRG2_HUMAN,1H8U; 2BRS; 4QXX,,PRG2,HGNC:9362,Humans,DB06752
2128,Serine protease hepsin,HPN,306886,M18930,P05981,HEPS_HUMAN,1O5E; 1O5F; 1P57; 1Z8G; 3T2N,,HPN,HGNC:5155,Humans,DB00522
2142,Serpin B6,SERPINB6,297412,Z22658,P35237,SPB6_HUMAN,"",,SERPINB6,HGNC:8950,Humans,DB00055
2180,Cholinesterase,BCHE,1311630,M32391,P06276,CHLE_HUMAN,1EHO; 1EHQ; 1KCJ; 1P0I; 1P0M; 1P0P; 1P0Q; 1XLU; 1XLV; 1XLW; 2J4C; 2PM8; 2WID; 2WIF; 2WIG; 2WIJ; 2WIK; 2WIL; 2WSL; 2XMB; 2XMC; 2XMD; 2XMG; 2XQF; 2XQG; 2XQI; 2XQJ; 2XQK; 2Y1K; 3DJY; 3DKK; 3O9M; 4AQD; 4AXB; 4B0O; 4B0P; 4BBZ; 4BDS; 4TPK; 4XII,,BCHE,HGNC:983,Humans,DB00382; DB00677
2196,Amine oxidase [flavin-containing] B,MAOB,398415,S62734,P27338,AOFB_HUMAN,1GOS; 1H8R; 1OJ9; 1OJA; 1OJC; 1OJD; 1S2Q; 1S2Y; 1S3B; 1S3E; 2BK3; 2BK4; 2BK5; 2BYB; 2C64; 2C65; 2C66; 2C67; 2C70; 2C72; 2C73; 2C75; 2C76; 2V5Z; 2V60; 2V61; 2VRL; 2VRM; 2VZ2; 2XCG; 2XFN; 2XFO; 2XFP; 2XFQ; 2XFU; 3PO7; 3ZYX; 4A79; 4A7A; 4CRT,,MAOB,HGNC:6834,Humans,DB01577; DB04820; DB04821; DB04832; DB09185
2198,Amine oxidase [flavin-containing] A,MAOA,187353,M68840,P21397,AOFA_HUMAN,1H8Q; 2BXR; 2BXS; 2Z5X; 2Z5Y,,MAOA,HGNC:6833,Humans,DB01577; DB04820; DB04821; DB04832; DB09185
2218,G protein-activated inward rectifier potassium channel 4,KCNJ5,1055026,U39195,P48544,KCNJ5_HUMAN,"",,KCNJ5,HGNC:6266,Humans,DB08954
2252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SDHD,2351037,AB006202,O14521,DHSD_HUMAN,"",,SDHD,HGNC:10683,Humans,DB00756
2311,"Tryptophan--tRNA ligase, mitochondrial",WARS2,6572289,AJ242739,Q9UGM6,SYWM_HUMAN,"",,WARS2,HGNC:12730,Humans,DB00150
2341,Neuronal acetylcholine receptor subunit alpha-7,CHRNA7,496607,X70297,P36544,ACHA7_HUMAN,2MAW; 5AFH; 5AFJ; 5AFK; 5AFL; 5AFM; 5AFN,,CHRNA7,HGNC:1960,Humans,DB00463
2344,Gamma-aminobutyric acid receptor subunit beta-1,GABRB1,31635,X14767,P18505,GBRB1_HUMAN,"",,GABRB1,HGNC:4081,Humans,DB00431
2345,Gamma-aminobutyric acid receptor subunit beta-3,GABRB3,182925,M82919,P28472,GBRB3_HUMAN,4COF,,GABRB3,HGNC:4083,Humans,DB00431
2354,Voltage-dependent L-type calcium channel subunit beta-2,CACNB2,300417,S60415,Q08289,CACB2_HUMAN,"",,CACNB2,HGNC:1402,Humans,DB01388
2355,Voltage-dependent L-type calcium channel subunit alpha-1S,CACNA1S,1698403,U30707,Q13698,CAC1S_HUMAN,2VAY,,CACNA1S,HGNC:1397,Humans,DB01388
2356,Voltage-dependent L-type calcium channel subunit beta-4,CACNB4,2058727,U95020,O00305,CACB4_HUMAN,1VYV; 2D46,,CACNB4,HGNC:1404,Humans,DB01388
2357,Voltage-dependent L-type calcium channel subunit alpha-1F,CACNA1F,3183953,AJ006216,O60840,CAC1F_HUMAN,"",,CACNA1F,HGNC:1393,Humans,DB01388
2358,Voltage-dependent L-type calcium channel subunit beta-3,CACNB3,435135,X76555,P54284,CACB3_HUMAN,"",,CACNB3,HGNC:1403,Humans,DB01388
2359,Voltage-dependent L-type calcium channel subunit alpha-1D,CACNA1D,179764,M76558,Q01668,CAC1D_HUMAN,3LV3,,CACNA1D,HGNC:1391,Humans,DB01388
2360,Dihydropteroate synthetase,,505177,Z30658,Q27738,Q27738_PLAFA,"",,"",,Plasmodium falciparum,DB00664; DB06147
2366,Histone deacetylase 2,HDAC2,1667394,U31814,Q92769,HDAC2_HUMAN,3MAX; 4LXZ; 4LY1,,HDAC2,HGNC:4853,Humans,DB09091
