ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
231,"Methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial",ALDH6A1,7160985,AJ249994,Q02252,MMSA_HUMAN,8XXQ,ALDH6A1,ALDH6A1,HGNC:7179,Humans,DB00157
233,Lanosterol 14-alpha demethylase,ERG11,578119,X13296,P10613,CP51_CANAL,,,,,Yeast,DB04272
234,"Threonine--tRNA ligase 1, cytoplasmic",TARS1,1464742,M63180,P26639,SYTC_HUMAN,1WWT; 4HWT; 4P3N; 4TTV; 5XLN,TARS1,TARS,HGNC:11572,Humans,DB00156
235,"Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial",SLC25A12,3559910,Y14494,O75746,S2512_HUMAN,4P5X; 4P60,SLC25A12,SLC25A12,HGNC:10982,Humans,DB00128
236,Neutral amino acid transporter B(0),SLC1A5,1478281,U53347,Q15758,AAAT_HUMAN,5LLM; 5LLU; 5LM4; 5MJU; 6GCT; 6MP6; 6MPB; 6RVX; 6RVY; 7BCQ; 7BCS; 7BCT; 8OUD; 8OUH; 8OUJ; 8QRO; 8QRP; 8QRQ; 8QRR; 8QRS; 8QRU; 8QRV; 8QRW,SLC1A5,SLC1A5,HGNC:10943,Humans,DB00174
243,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",NDUFB5,2909854,AF047181,O43674,NDUB5_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB5,NDUFB5,HGNC:7700,Humans,DB00157
244,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,1353250,U24267,P30038,AL4A1_HUMAN,3V9G; 3V9H; 3V9I; 4OE5; 8RKQ; 8RKR,ALDH4A1,ALDH4A1,HGNC:406,Humans,DB00157
245,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,4164442,AF044954,O96000,NDUBA_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB10,NDUFB10,HGNC:7696,Humans,DB00157
248,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,187193,J03600,P09917,LOX5_HUMAN,3O8Y; 3V92; 3V98; 3V99; 6N2W; 6NCF; 7TTJ; 7TTK; 7TTL,ALOX5,ALOX5,HGNC:435,Humans,DB00159; DB00163; DB01892; DB14001; DB14002
252,Tyrosinase,TYR,340037,M27160,P14679,TYRO_HUMAN,7RK7,TYR,TYR,HGNC:12442,Humans,DB00157
253,"4-aminobutyrate aminotransferase, mitochondrial",ABAT,602705,L32961,P80404,GABT_HUMAN,,ABAT,ABAT,HGNC:23,Humans,DB00114; DB00119; DB00142; DB00160
254,5'-AMP-activated protein kinase subunit beta-1,PRKAB1,2916800,AJ224515,Q9Y478,AAKB1_HUMAN,4CFE; 4CFF; 4ZHX; 5EZV; 5ISO; 6B1U; 6C9F; 6C9G; 6C9H; 6C9J; 7MYJ; 8BIK,PRKAB1,PRKAB1,HGNC:9378,Humans,DB00131
256,SEC14-like protein 2,SEC14L2,5596693,AL096881,O76054,S14L2_HUMAN,1O6U; 1OLM; 4OMJ; 4OMK,SEC14L2,SEC14L2,HGNC:10699,Humans,DB00163; DB14001; DB14002
258,Mitochondrial ornithine transporter 2,SLC25A2,13445628,AF332005,Q9BXI2,ORNT2_HUMAN,,SLC25A2,SLC25A2,HGNC:22921,Humans,DB00129
259,"Beta-1,4-galactosyltransferase 1",B4GALT1,29424,X14085,P15291,B4GT1_HUMAN,2AE7; 2AEC; 2AES; 2AGD; 2AH9; 2FY7; 2FYA; 2FYB; 3EE5; 4EE3; 4EE4; 4EE5; 4EEA; 4EEG; 4EEM; 4EEO; 4L41; 6FWT; 6FWU,B4GALT1,B4GALT1,HGNC:924,Humans,DB00141
260,"Trifunctional enzyme subunit alpha, mitochondrial",HADHA,862457,D16480,P40939,ECHA_HUMAN,5ZQZ; 5ZRV; 6DV2,HADHA,HADHA,HGNC:4801,Humans,DB00157
261,Cytosolic purine 5'-nucleotidase,NT5C2,633071,D38524,P49902,5NTC_HUMAN,2J2C; 2JC9; 2JCM; 2XCV; 2XCW; 2XCX; 2XJB; 2XJC; 2XJD; 2XJE; 2XJF; 4H4B; 5CQZ; 5CR7; 5K7Y; 5L4Z; 5L50; 5OPK; 5OPL; 5OPM; 5OPN; 5OPO; 5OPP; 6DD3; 6DDB; 6DDC; 6DDH; 6DDK; 6DDL; 6DDO; 6DDQ; 6DDX; 6DDY; 6DDZ; 6DE0; 6DE1; 6DE2; 6DE3; 6FIR; 6FIS; 6FIU; 6FIW; 6FXH,NT5C2,NT5C2,HGNC:8022,Humans,DB00171
262,Prostaglandin G/H synthase 2,PTGS2,291988,L15326,P35354,PGH2_HUMAN,5F19; 5F1A; 5IKQ; 5IKR; 5IKT; 5IKV; 5KIR,PTGS2,PTGS2,HGNC:9605,Humans,DB00132; DB00154; DB00159; DB01404; DB13961
263,Nitric oxide synthase 3,NOS3,189212,M93718,P29474,NOS3_HUMAN,1M9J; 1M9K; 1M9M; 1M9Q; 1M9R; 1NIW; 2LL7; 2MG5; 2N8J; 3EAH; 3NOS; 4D1O; 4D1P; 5UO8; 5UO9; 5UOA; 5UOB; 5UOC; 5VVB; 5VVC; 5VVD; 5XOF; 6AV6; 6AV7; 6CIE; 6CIF; 6NH1; 6NH2; 6NH3; 6NH4; 6NH5; 6NH6; 6NH7; 6NH8; 6NHF; 6POU; 6POV; 6POW; 6POX; 6POY; 6POZ; 6PP0; 6PP1; 6PP2; 6PP3; 6PP4; 7M56; 7TSG; 7TSH; 7TSI; 7TSK; 7TSL; 7TSM; 7TSN; 7TSO; 7TSP; 7UAO; 8FGN; 8FGO; 8FGP; 8FGQ; 8FGR; 8FGS; 8FGT; 8FGU; 8UFR; 8UFS; 8UFT; 8UFU,NOS3,NOS3,HGNC:7876,Humans,DB00125; DB00155
264,Activin receptor type-1,ACVR1,338219,L02911,Q04771,ACVR1_HUMAN,3H9R; 3MTF; 3OOM; 3Q4U; 4BGG; 4C02; 4DYM; 5OXG; 5OY6; 5S75; 5S76; 5S77; 5S78; 5S79; 5S7A; 5S7B; 5S7C; 5S7D; 5S7E; 5S7F; 5S7G; 5S7H; 5S7I; 5S7J; 5S7K; 5S7L; 5S7M; 5S7N; 5S7O; 5S7P; 5S7Q; 5S7R; 5S7S; 5S7T; 5S7U; 5S7V; 5S7W; 5S7X; 5S7Y; 5S7Z; 5S80; 5S81; 5S82; 5S83; 5S84; 5S85; 5S86; 5S87; 5S88; 5S89; 5S8A; 5S8B; 5S9K; 6ACR; 6EIX; 6GI6; 6GIN; 6GIP; 6I1S; 6JUX; 6SRH; 6SZM; 6T6D; 6T8N; 6TN8; 6UNQ; 6UNR; 6UNS; 6Z36; 6ZGC; 7A21; 7C3G; 7NNS; 7YRU; 8C7W; 8C7Z; 8POD; 8R7G,ACVR1,ACVR1,HGNC:171,Humans,DB00171
268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",MTHFD2,35071,X16396,P13995,MTDC_HUMAN,5TC4; 6JIB; 6JID; 6KG2; 6S4A; 6S4E; 6S4F; 7EHJ; 7EHM; 7EHN; 7EHV,MTHFD2,MTHFD2,HGNC:7434,Humans,DB00116; DB00157
269,Adenylate cyclase type 1,ADCY1,41472630,AC069008,Q08828,ADCY1_HUMAN,,ADCY1,ADCY1,HGNC:232,Humans,DB00131; DB00171
271,Folate receptor beta,FOLR2,1655592,X69516,P14207,FOLR2_HUMAN,4KMY; 4KMZ; 4KN0; 4KN1; 4KN2,FOLR2,FOLR2,HGNC:3793,Humans,DB00158
272,NADH-ubiquinone oxidoreductase chain 4L,MT-ND4L,337197,J01415,P03901,NU4LM_HUMAN,5XTC; 5XTD,MT-ND4L,MT-ND4L,HGNC:7460,Humans,DB00157
273,Kynurenine--oxoglutarate transaminase 1,KYAT1,758591,X82224,Q16773,KAT1_HUMAN,1W7L; 1W7M; 1W7N; 3FVS; 3FVU; 3FVX; 4WLH; 4WLJ; 4WP0,KYAT1,CCBL1,HGNC:1564,Humans,DB00114
277,"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial",SLC25A13,22002963,AJ496569,Q9UJS0,S2513_HUMAN,4P5W,SLC25A13,SLC25A13,HGNC:10983,Humans,DB00128
278,Chronophin,PDXP,37545684,AY125047,Q96GD0,PLPP_HUMAN,2CFR; 2CFS; 2CFT; 2OYC; 2P27; 2P69; 5GYN; 8S8A; 9EM1,PDXP,PDXP,HGNC:30259,Humans,DB00114
284,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,NDUFB3,2909858,AF047183,O43676,NDUB3_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB3,NDUFB3,HGNC:7698,Humans,DB00157
285,Sodium-coupled neutral amino acid transporter 3,SLC38A3,10242111,AF244548,Q99624,S38A3_HUMAN,,SLC38A3,SLC38A3,HGNC:18044,Humans,DB00117
286,Arginase-1,ARG1,178995,M14502,P05089,ARGI1_HUMAN,1WVA; 1WVB; 2AEB; 2PHA; 2PHO; 2PLL; 2ZAV; 3DJ8; 3E6K; 3E6V; 3F80; 3GMZ; 3GN0; 3KV2; 3LP4; 3LP7; 3MFV; 3MFW; 3MJL; 3SJT; 3SKK; 3TF3; 3TH7; 3THE; 3THH; 3THJ; 4FCI; 4FCK; 4GSM; 4GSV; 4GSZ; 4GWC; 4GWD; 4HWW; 4HXQ; 4IE1; 6Q92; 6Q9P; 6QAF; 6V7C; 6V7D; 6V7E; 6V7F; 7K4G; 7K4H; 7K4I; 7K4J; 7K4K; 7KLK; 7KLL; 7KLM; 7LEX; 7LEY; 7LEZ; 7LF0; 7LF1; 7LF2; 8AUP; 8E5M; 8E5N,ARG1,ARG1,HGNC:663,Humans,DB00129; DB06757
287,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,1049219,U34252,P49189,AL9A1_HUMAN,6QAK; 6QAO; 6QAP; 6VR6; 6VWF,ALDH9A1,ALDH9A1,HGNC:412,Humans,DB00157
289,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF; 6K42; 6KUX; 6KUY; 7EJ0; 7EJ8; 7EJA; 7EJK; 7W6P; 7W7E,ADRA2A,ADRA2A,HGNC:281,Humans,DB01363
291,5-hydroxytryptamine receptor 1A,HTR1A,189928,M28269,P08908,5HT1A_HUMAN,7E2X; 7E2Y; 7E2Z; 8FY8; 8FYE; 8FYL; 8FYT; 8FYX; 8JSP; 8JT6; 8PJK; 8PKM; 8W8B,HTR1A,HTR1A,HGNC:5286,Humans,DB08839
292,"Serine hydroxymethyltransferase, mitochondrial",SHMT2,746436,U23143,P34897,GLYM_HUMAN,4PVF; 5V7I; 5X3V; 6DK3; 6H3C; 6M5O; 6QVG; 6QVL; 6R8F; 7BYI; 8AQL; 8FJT; 8FJU; 8GKS; 8GKT; 8GKU; 8GKW; 8GKY; 8GKZ; 8QI7; 8SSJ; 8T4O; 8T4P; 8TLC; 9BOX,SHMT2,SHMT2,HGNC:10852,Humans,DB00114; DB00116; DB00145
294,"Alanine--tRNA ligase, cytoplasmic",AARS1,1015321,D32050,P49588,SYAC_HUMAN,4XEM; 4XEO; 5KNN; 5T5S; 5T76; 5V59,AARS1,AARS,HGNC:20,Humans,DB00160
295,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,4164446,AF044957,O95168,NDUB4_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB4,NDUFB4,HGNC:7699,Humans,DB00157
297,L-lactate dehydrogenase A-like 6A,LDHAL6A,46405145,AY581313,Q6ZMR3,LDH6A_HUMAN,,LDHAL6A,LDHAL6A,HGNC:28335,Humans,DB00157
299,Sorbitol dehydrogenase,SORD,520450,U07361,Q00796,DHSO_HUMAN,1PL6; 1PL7; 1PL8,SORD,SORD,HGNC:11184,Humans,DB00157
304,S-adenosylmethionine synthase isoform type-2,MAT2A,36327,X68836,P31153,METK2_HUMAN,2P02; 4KTT; 4KTV; 4NDN; 5A19; 5A1G; 5A1I; 5UGH; 6FAJ; 6FBN; 6FBO; 6FBP; 6FCB; 6FCD; 6FWB; 6G6R; 6P9V; 6WKB; 7BHR; 7BHS; 7BHT; 7BHU; 7BHV; 7BHW; 7BHX; 7KCC; 7KCE; 7KCF; 7KDA; 7KDB; 7L1A; 7LNH; 7RW5; 7RW7; 7RWG; 7RWH; 7RXV; 7RXW; 7RXX; 8AXZ; 8OOG; 8P1T; 8P1V; 8P1W; 8P4H; 8QDY; 8QDZ; 8QE0; 8QE1; 8QE2; 8QE3; 8XAM; 8XAR; 8XB0,MAT2A,MAT2A,HGNC:6904,Humans,DB00118
305,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",NDUFA9,5326823,AF050641,Q16795,NDUA9_HUMAN,5XTB; 5XTD; 5XTH; 5XTI,NDUFA9,NDUFA9,HGNC:7693,Humans,DB00157
306,"Ornithine transcarbamylase, mitochondrial",OTC,189407,K02100,P00480,OTC_HUMAN,1C9Y; 1EP9; 1FVO; 1OTH,OTC,OTC,HGNC:8512,Humans,DB00129; DB00155
307,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",NDUFS7,3342734,AC005329,O75251,NDUS7_HUMAN,5XTB; 5XTD; 5XTH; 5XTI,NDUFS7,NDUFS7,HGNC:7714,Humans,DB00157
310,Apoptotic protease-activating factor 1,APAF1,2330015,AF013263,O14727,APAF_HUMAN,1C15; 1CWW; 1CY5; 1Z6T; 2P1H; 2YGS; 3J2T; 3JBT; 3YGS; 4RHW; 5JUY; 5WVC; 5WVE; 8XQK,APAF1,APAF1,HGNC:576,Humans,DB00171
311,5-hydroxytryptamine receptor 3A,HTR3A,681914,D49394,P46098,5HT3A_HUMAN,8AXD; 8BL8; 8BLA; 8BLB,HTR3A,HTR3A,HGNC:5297,Humans,DB08839
313,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",NDUFC1,2909860,AF047184,O43677,NDUC1_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFC1,NDUFC1,HGNC:7705,Humans,DB00157
314,Retinol-binding protein 4,RBP4,35897,X00129,P02753,RET4_HUMAN,1BRP; 1BRQ; 1JYD; 1JYJ; 1QAB; 1RBP; 1RLB; 2WQ9; 2WQA; 2WR6; 3BSZ; 3FMZ; 4O9S; 4PSQ; 5NTY; 5NU2; 5NU6; 5NU7; 5NU8; 5NU9; 5NUA; 5NUB; 6QBA,RBP4,RBP4,HGNC:9922,Humans,DB00755
316,Alanine--glyoxylate aminotransferase,AGXT,36582,X56092,P21549,AGT1_HUMAN,1H0C; 1J04; 2YOB; 3R9A; 4CBR; 4CBS; 4I8A; 4KXK; 4KYO; 5F9S; 5HHY; 5LUC; 5OFY; 5OG0; 6RV0; 6RV1; 7NS7,AGXT,AGXT,HGNC:341,Humans,DB00114; DB00133; DB00145; DB00160
317,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,2558754,U96132,Q99714,HCD2_HUMAN,1SO8; 1U7T; 2O23; 7ONU; 8CBK; 8CBL; 8CBM; 8CBO,HSD17B10,HSD17B10,HGNC:4800,Humans,DB00157
319,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2,NDUFA4L2,8895095,AF164796,Q9NRX3,NUA4L_HUMAN,,NDUFA4L2,NDUFA4L2,HGNC:29836,Humans,DB00157
320,"Methylmalonic aciduria type A protein, mitochondrial",MMAA,26006421,AF524846,Q8IVH4,MMAA_HUMAN,2WWW; 8GJU,MMAA,MMAA,HGNC:18871,Humans,DB00115
321,GMP synthase [glutamine-hydrolyzing],GMPS,595410,U10860,P49915,GUAA_HUMAN,2VPI; 2VXO,GMPS,GMPS,HGNC:4378,Humans,DB00142
323,Cystathionine beta-synthase,CBS,388716,L19501,P35520,CBS_HUMAN,1JBQ; 1M54; 4COO; 4L0D; 4L27; 4L28; 4L3V; 4PCU; 4UUU; 5MMS; 7QGT; 8S5H; 8S5I; 8S5J; 8S5K; 8S5L; 8S5M; 8STW,CBS,CBS,HGNC:1550,Humans,DB00114; DB00118; DB00133; DB00151
327,Melatonin receptor type 1B,MTNR1B,971194,U25341,P49286,MTR1B_HUMAN,6ME6; 6ME7; 6ME8; 6ME9; 7VH0,MTNR1B,MTNR1B,HGNC:7464,Humans,DB01065
328,"NADP-dependent malic enzyme, mitochondrial",ME3,535012,X79440,Q16798,MAON_HUMAN,8E76; 8E78; 8E8O; 8EYN; 8EYO,ME3,ME3,HGNC:6985,Humans,DB00157
329,11-beta-hydroxysteroid dehydrogenase 1,HSD11B1,179475,M76665,P28845,DHI1_HUMAN,1XU7; 1XU9; 2BEL; 2ILT; 2IRW; 2RBE; 3BYZ; 3BZU; 3CH6; 3CZR; 3D3E; 3D4N; 3D5Q; 3EY4; 3FCO; 3FRJ; 3H6K; 3HFG; 3OQ1; 3PDJ; 3QQP; 3TFQ; 4BB5; 4BB6; 4C7J; 4C7K; 4HFR; 4HX5; 4IJU; 4IJV; 4IJW; 4K1L; 4P38; 4YYZ; 5PGU; 5PGV; 5PGW; 5PGX; 5PGY; 5QII,HSD11B1,HSD11B1,HGNC:5208,Humans,DB00157
330,Dihydrofolate reductase,DHFR,182724,J00140,P00374,DYR_HUMAN,1BOZ; 1DHF; 1DLR; 1DLS; 1DRF; 1HFP; 1HFQ; 1HFR; 1KMS; 1KMV; 1MVS; 1MVT; 1OHJ; 1OHK; 1PD8; 1PD9; 1PDB; 1S3U; 1S3V; 1S3W; 1U71; 1U72; 1YHO; 2C2S; 2C2T; 2DHF; 2W3A; 2W3B; 2W3M; 3EIG; 3F8Y; 3F8Z; 3F91; 3FS6; 3GHC; 3GHV; 3GHW; 3GI2; 3GYF; 3L3R; 3N0H; 3NTZ; 3NU0; 3NXO; 3NXR; 3NXT; 3NXV; 3NXX; 3NXY; 3NZD; 3OAF; 3S3V; 3S7A; 4DDR; 4G95; 4KAK; 4KBN; 4KD7; 4KEB; 4KFJ; 4M6J; 4M6K; 4M6L; 4QHV; 4QJC; 5HPB; 5HQY; 5HQZ; 5HSR; 5HSU; 5HT4; 5HT5; 5HUI; 5HVB; 5HVE; 5SD6; 5SD7; 5SD8; 5SD9; 5SDA; 5SDB; 6A7C; 6A7E; 6DAV; 6DE4; 6VCJ; 7ESE; 7XI7,DHFR,DHFR,HGNC:2861,Humans,DB00157
331,"Serine hydroxymethyltransferase, cytosolic",SHMT1,307422,L11931,P34896,GLYC_HUMAN,1BJ4; 6FL5; 6M5W; 7RJL; 7RJP; 8A11; 8R7H,SHMT1,SHMT1,HGNC:10850,Humans,DB00114; DB00116; DB00145
336,17-beta-hydroxysteroid dehydrogenase type 3,HSD17B3,531162,U05659,P37058,DHB3_HUMAN,,HSD17B3,HSD17B3,HGNC:5212,Humans,DB00157
338,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,5326820,AF050638,O75438,NDUB1_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB1,NDUFB1,HGNC:7695,Humans,DB00157
339,SEC14-like protein 3,SEC14L3,27803382,AY158086,Q9UDX4,S14L3_HUMAN,4UYB,SEC14L3,SEC14L3,HGNC:18655,Humans,DB00163; DB14001; DB14002
341,Beta-adrenergic receptor kinase 1,GRK2,288308,X61157,P25098,ARBK1_HUMAN,1BAK; 3CIK; 3KRW; 3KRX; 3V5W; 4MK0; 4PNK; 5HE1; 5UKK; 5UKL; 5UUU; 5UVC; 5WG3; 5WG4; 5WG5; 6C2Y; 6U7C; 7K7L; 7K7Z; 7PWD,GRK2,ADRBK1,HGNC:289,Humans,DB00171
342,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,6KUW,ADRA2C,ADRA2C,HGNC:283,Humans,DB01363
344,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,181342,M14564,P05093,CP17A_HUMAN,3RUK; 3SWZ; 4NKV; 4NKW; 4NKX; 4NKY; 4NKZ; 5IRQ; 5IRV; 5UYS; 6CHI; 6CIR; 6CIZ; 6WR0; 6WR1; 6WW0; 8FDA,CYP17A1,CYP17A1,HGNC:2593,Humans,DB00157
346,"Glutamate receptor ionotropic, kainate 1",GRIK1,455448,L19058,P39086,GRIK1_HUMAN,2ZNS; 2ZNT; 2ZNU; 3FUZ; 3FV1; 3FV2; 3FVG; 3FVK; 3FVN; 3FVO; 4MF3,GRIK1,GRIK1,HGNC:4579,Humans,DB00142
347,"Glycine amidinotransferase, mitochondrial",GATM,545385,S68805,P50440,GATM_HUMAN,1JDW; 1JDX; 2JDW; 2JDX; 3JDW; 4JDW; 5JDW; 6JDW; 7JDW; 8JDW; 9JDW,GATM,GATM,HGNC:4175,Humans,DB00129; DB00145
348,NADH-ubiquinone oxidoreductase chain 6,MT-ND6,2052367,J01415,P03923,NU6M_HUMAN,5XTC; 5XTD,MT-ND6,MT-ND6,HGNC:7462,Humans,DB00157
350,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSS2,8439651,AF263614,Q9NR19,ACSA_HUMAN,,ACSS2,ACSS2,HGNC:15814,Humans,DB00131; DB00171
351,Diamine oxidase [copper-containing],AOC1,177960,M55602,P19801,AOC1_HUMAN,3HI7; 3HIG; 3HII; 3K5T; 3MPH,AOC1,ABP1,HGNC:80,Humans,DB01373
354,Adenosine receptor A3,ADORA3,349449,L20463,P0DMS8,AA3R_HUMAN,8X16; 8X17,ADORA3,ADORA3,HGNC:268,Humans,DB08839
357,GDH/6PGL endoplasmic bifunctional protein,H6PD,4186038,AJ012590,O95479,G6PE_HUMAN,8EM2,H6PD,H6PD,HGNC:4795,Humans,DB00157
359,ALK tyrosine kinase receptor,ALK,2454168,U62540,Q9UM73,ALK_HUMAN,2KUP; 2KUQ; 2XB7; 2XBA; 2XP2; 2YFX; 2YHV; 2YJR; 2YJS; 2YS5; 2YT2; 3AOX; 3L9P; 3LCS; 3LCT; 4ANL; 4ANQ; 4ANS; 4CCB; 4CCU; 4CD0; 4CLI; 4CLJ; 4CMO; 4CMT; 4CMU; 4CNH; 4CTB; 4CTC; 4DCE; 4FNW; 4FNX; 4FNY; 4FNZ; 4FOB; 4FOC; 4FOD; 4JOA; 4MKC; 4TT7; 4Z55; 5A9U; 5AA8; 5AA9; 5AAA; 5AAB; 5AAC; 5FTO; 5FTQ; 5IMX; 5IUG; 5IUH; 5IUI; 5KZ0; 5VZ5; 6AT9; 6CDT; 6E0R; 6EBW; 6EDL; 6MX8; 7BTT; 7JY4; 7JYR; 7JYS; 7JYT; 7LRZ; 7LS0; 7MZW; 7MZY; 7N00; 7NWZ; 7NX3; 7NX4; 7R7K; 7R7R; 8ARJ,ALK,ALK,HGNC:427,Humans,DB00171
360,All-trans-retinol dehydrogenase [NAD(+)] ADH4,ADH4,178121,M15943,P08319,ADH4_HUMAN,3COS,ADH4,ADH4,HGNC:252,Humans,DB00157
361,Monocarboxylate transporter 3,SLC16A8,6103363,AF132610,O95907,MOT3_HUMAN,,SLC16A8,SLC16A8,HGNC:16270,Humans,DB00119
363,"Tyrosine--tRNA ligase, mitochondrial",YARS2,4680649,AF132939,Q9Y2Z4,SYYM_HUMAN,2PID; 3ZXI,YARS2,YARS2,HGNC:24249,Humans,DB00135
364,Coagulation factor IX,F9,182609,K02402,P00740,FA9_HUMAN,1CFH; 1CFI; 1EDM; 1IXA; 1MGX; 1NL0; 1RFN; 2WPH; 2WPI; 2WPJ; 2WPK; 2WPL; 2WPM; 3KCG; 3LC3; 3LC5; 4WM0; 4WMA; 4WMB; 4WMI; 4WMK; 4WN2; 4WNH; 4YZU; 4Z0K; 4ZAE; 5EGM; 5F84; 5F85; 5F86; 5JB8; 5JB9; 5JBA; 5JBB; 5JBC; 5TNO; 5TNT; 5VYG; 6MV4; 6RFK; 6X5J; 6X5L; 6X5P; 7AHV; 8EPC; 8EPH; 8EPK; 8OL9,F9,F9,HGNC:3551,Humans,DB00170
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 7EU8; 7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E92; 8E93; 8E94; 8E96; 8E97; 8E98; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2; 8UUE,GRIN1,GRIN1,HGNC:4584,Humans,DB00127; DB00128; DB00142
367,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NDUFA8,5326825,AF044953,P51970,NDUA8_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFA8,NDUFA8,HGNC:7692,Humans,DB00157
370,Riboflavin kinase,RFK,7023634,AK002011,Q969G6,RIFK_HUMAN,1NB0; 1NB9; 1P4M; 1Q9S,RFK,RFK,HGNC:30324,Humans,DB00140
371,Ornithine decarboxylase antizyme 1,OAZ1,852429,U09202,P54368,OAZ1_HUMAN,4ZGY; 4ZGZ; 5BWA,OAZ1,OAZ1,HGNC:8095,Humans,DB00129
372,Glycine N-methyltransferase,GNMT,8671584,AF101477,Q14749,GNMT_HUMAN,1R74; 2AZT,GNMT,GNMT,HGNC:4415,Humans,DB00118; DB00145
374,Amidophosphoribosyltransferase,PPAT,219459,D13757,Q06203,PUR1_HUMAN,,PPAT,PPAT,HGNC:9238,Humans,DB00130
375,Sodium- and chloride-dependent creatine transporter 1,SLC6A8,493132,L31409,P48029,SC6A8_HUMAN,,SLC6A8,SLC6A8,HGNC:11055,Humans,DB00148; DB13191
376,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,NDUFB6,3800740,AF035840,O95139,NDUB6_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFB6,NDUFB6,HGNC:7701,Humans,DB00157
377,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,1483511,X96752,Q16836,HCDH_HUMAN,1F0Y; 1F12; 1F14; 1F17; 1IL0; 1LSJ; 1LSO; 1M75; 1M76; 2HDH; 3HAD; 3RQS,HADH,HADH,HGNC:4799,Humans,DB00157
378,Glutamate decarboxylase 1,GAD1,182936,M81883,Q99259,DCE1_HUMAN,2OKJ; 3VP6,GAD1,GAD1,HGNC:4092,Humans,DB00114; DB00142
380,Vitamin K-dependent protein C,PROC,190334,M11228,P04070,PROC_HUMAN,1AUT; 1LQV; 3F6U; 3JTC; 4DT7; 6M3B; 6M3C; 8JRU; 8JRV,PROC,PROC,HGNC:9451,Humans,DB00170
383,"Aspartate aminotransferase, mitochondrial",GOT2,179104,M22632,P00505,AATM_HUMAN,5AX8; 8SKR,GOT2,GOT2,HGNC:4433,Humans,DB00114; DB00128; DB00142; DB00151
386,Monocarboxylate transporter 6,SLC16A5,2463630,U59299,O15375,MOT6_HUMAN,,SLC16A5,SLC16A5,HGNC:10926,Humans,DB00119
388,Serine racemase,SRR,11034785,AF169974,Q9GZT4,SRR_HUMAN,3L6B; 3L6R; 5X2L; 6SLH; 6ZSP; 6ZUJ; 7NBC; 7NBD; 7NBF; 7NBG; 7NBH,SRR,SRR,HGNC:14398,Humans,DB00114; DB00133
391,Alpha-N-acetylglucosaminidase,NAGLU,1171229,U43572,P54802,ANAG_HUMAN,4XWH,NAGLU,NAGLU,HGNC:7632,Humans,DB00141
